独立しまして	あーそうなんですねー
それに	そうですか
のぼりくだりのかたがいらっしゃるから進行方向左あ進行わたくしの	あー
えー大連という	あっ
えー妻とのおー出会ったときが一番	はー
小学校に入って	はい入ってからは
えー将棋は	将棋はい
えーそんなことを友達と	うーん
削って木を	はー
八王子の	あはい
教えでございますので	うんそうですね
子供はやっぱり親を慕うっていうのが一番だと思ってなるべく	んー
時々	はい時々
あのーあちこちに行くということなんですねで今のところですね孫あー一番男の子はですね今大学4年生なんですけども	はいあーはい
子供たちが目標に向かって社会人ではありますがまー色々と身に着ける試験に合格していくことも嬉しい	お子さん達も
それでまーそこの奥さんはあの非常に人が良くてはいはい右向けってばはいはい左向けはい	あははは
園長さんになられた	あ
まー嬉しかったというのか印象に	うーん
そこでスケートをしたこともあります	へー校庭でふーん
セーターとか	凄い
えー地下がありまして	地下が
しましようとは思いますが	そうですよね
んー何になりたかったかって	うーん
えーそんなふうに	嬉しいことですよねーほんとに
あの明治通りに私の所は面していますので皆さんバスやなんかで通る時にはあらーすごいわね松原さん	うーん
先生がまー歩くあの	あーはいはい
えー月に一二回はゴルフ場に	あ凄いですね
えー互いに何か理解しあえるところ例え	だいじですよねー
食事もトイレも全部自分でできますただ耳が聞こえないのでえーその辺がちょっとなんですけども	うーんま仕方ないですね
一日のうち二時間ぐらいで	あ
ふたり向こうのふたりの気持ちと私のふたりの気持ちがぴったりと	一致したんですね
えー意外とまーまーという字がねまともに描けたんで	あー結構難しいですよねー
時は家族が来てくれましてえーその時に長男はあのー	初めて知ったんです
えー渡したいと	あ連絡がきたんですね
エレベーターで上がってきて	エレベーターではい
そしたらもう	そしたら
あのーまーさっきもさっき申し上げた	あはい
緑のものをたくさん植えて本当に	あーいいですそれでいいですよ
ホステスはオードリーヘップバーンさんでした	あー
みんなでさわ騒いでいるさなかに合宿所に電報が飛び込んできたと	あはあ
ドトールを目標に	はいはいドトール
えーと小ちゃい手提げの袋を頂いたんですねまーそれには	うーん
着付けですね	あー
えー我が家から	そーなんですねー
いらっしゃるし	そうですかーさみしいですねー
当たらなかった時のことを考えると	そうですよね
きているんですけど必ず何かが私の周りで何かが起きて私を必要としてあのくれることがらが多いもんですからもう本当に自分が	ふふふ
