,input,answer,predict
10405,"若く 若々しく し て い たい こと か な 一番 し たい 
","_若々しく 
","はい はい はー 
"
10406,"こと を 覚え て おり ます けど も 
","_あっー へへへ そう で 実際 に 
","あ そう な ん です ね 
"
10407,"若い 頃 でし たら し たい こと は いっぱい あり まし た けれど も 
","_ええ そう です よ ね ええ 
","あー そう な ん です か 
"
10408,"あの きちっと し た 身だしなみ を 整え て い たい って いう の 女性 です から 
","_偉い 
","あー 
"
10409,"病気 も 
","_はー 
","あ 
"
10410,"今 この パソコン で 最近 は 皆 あの イギリス の 方 の 大学 も 受け られる そう な ん で 
","_あ ええ 
","あー 
"
10411,"そして 渋谷 から 早大 正門 前 と いう 行き の バス が あり ます の で その バス は 1 時間 に 2 本 きり 出 て い ない の で えーと 
","_少ない 
","あー そう な ん です ね 
"
10412,"その 子 は また 可愛く て 
","_そう か うん 
","はい あー そう な ん です ね 
"
10413,"いう こと が 今 一番 し たい こと の 
","_そー な ん です ねー 
","あ そう な ん です ね 
"
10414,"まー そう いう 意味 で それ も 感謝 し て おり ます 
","_あ そう です か 
","あー そう な ん です か 
"
10415,"えー そんな ところ で ござい ます 
","_あ はい 
","あ そう な ん です か 
"
10416,"来 まし た で 前 に も 来 た こと が ある ん です が 大体 渋谷 から 4 0 分 かかる って いう こと で あのー その バス で 今日 は 来 まし た 
","_あ 四十 分 も かけ て 
","あ 
"
10417,"計画 し て わたくし の こと を 喜ばそう と 思っ て いる その 
","_うっ 
","うーん 
"
10418,"寮 の 2 階 に 置い て あっ た ん です けど ね 火事 で 焼け て から 
","_あ 火事 で 焼け ちゃっ た ん だ 
","あー そう な ん です か 
"
10419,"いつ も 早出 を する もの で 
","_あ そう な ん です か 
","あ そう な ん です か 
"
10420,"あの 何 に なり たい です か っ と か そう いう 
","_うん はは 
","あー 
"
10421,"今日 は その 看板 を 見逃し て こっち か な と 思っ て 歩い た ところ が いっぽ ん 違っ て まし た 
","_あっ そう だっ た ん です ね 大変 でし た ね 
","あー そう な ん です か 
"
10422,"そんな うまく ない もん です から 
","_えっ へへへへ 
","あー そう な ん です ね 
"
10423,"そう いう こと で 自分 たち で 工夫 を し て 何 か を 作る と 
","_頭 を 使っ て 
","あ そう な ん です ね 
"
10424,"本当 は 
","_はい 本当 は 
","うーん 
"
10425,"あたくし の 住まい が 渋谷 区 の 代々木 上原 な ん です ね 
","_はい 代々木 上原 
","あ はい 
"
10426,"ゴム を いつ まで あの どの 辺 の 高 さ まで 飛べ た か 高 さ を 競う 遊び で 
","_あー はい 高 さ を です ね 
","あー そう な ん です か 
"
10427,"ころ 
","_はー 小さい 頃 
","あ 
"
10428,"適当 な 汗 を かい て いい 運動 に なり まし た 
","_そう です ね 
","あ そう な ん です ね 
"
10429,"軍人 に 
","_ねー 
","はい はい 
"
10430,"会心 の レース を 展開 でき て えー 準 優勝 でき た と 
","_あー 
","あ 
"
10431,"編み物 は ね 機械 を 使っ て 
","_あ 機械 で 
","あー はい はい 
"
10432,"こう し て 一緒 に 今回 イギリス に 行ける って こと は とっても 嬉しい です 
","_あ 嬉しい です よ ね 
","はい あー そう な ん です ね 
"
10433,"えー 旅行 を 
","_やー 
","あー そう な ん です か 
"
10434,"これ は 今後 も 続け て 
","_うん 頑張っ て ください 
","はい あー そう な ん です ね 
"
10435,"ゴール し まし た 
","_凄い お めでとう ござい ます 
","あー そう な ん です か 
"
10436,"で えー 心 を えー 落ち着か せ ながら えー 今日 どんな こと が ある の か な など と 考え て い たら 
","_あっ 
","あー そう な ん です か 
"
10437,"嬉しかっ た こと です ね 今 まで たくさん いただい て いる ん です けど やっぱり 
","_それ は 嬉しい 
","あ そう な ん です か 
"
10438,"あー まー 
","_はー 
","あー 
"
10439,"病気 で 寝 て いる 
","_そう です ねー 
","あ 
"
10440,"あのー 外交 の 知恵 と いう らしい です けれど も 
","_えー えー あっ そう な ん です ねー 
","あー そう な ん です ね 
"
10441,"駅 で 
","_っ えー 
","あ そう な ん です か 
"
10442,"あんまり 来 て ほしく なかっ た と いう 感じ が あっ た ん です 
","_あ 
","あー そう な ん です か 
"
10443,"池 の 釣り じゃ なく て 海 の 釣り が あの すごく 遊び と し て 中心 に なっ て おり まし た 
","_あー そう でし た か 
","あー そう な ん です ね 
"
10444,"あの 弓 やっ て 離さ ない と 
","_ええ そう です ね ー 全う し て ください 
","あ そう な ん です ね 
"
10445,"自分 勝手 な 
","_ふふっ 
","はい はい 
"
10446,"歴史 で 言え ば 百 年 ぐらい 続い てる ん です けど 
","_へー 凄い 
","あー そう な ん です ね 
"
10447,"そのー 誰 が あの どうこう もらう と か お 金 は どう やっ て 分ける か って 
","_うーん 
","あ はい 
"
10448,"えー 遊ん だ 記憶 が あり ます 
","_はい 
","あー そう な ん です ね 
"
10449,"もの を 演奏 いたし ます 
","_あ そう です か 
","あ 
"
10450,"多い 時 は 年間 んー 5 0 回 近く 
","_へー 
","あ 
"
10451,"優勝 が でき た こと が 
","_わあ 
","あー はい はい 
"
10452,"ない です 
","_あ そう な ん です 
","あ そう な ん です か 
"
10453,"入っ て い まし て ま よ 迷う こと なく ここ に やっ て 来れ まし た 
","_ええ ええ あ 良かっ た です ありがとう ござい ます 
","あ そう な ん です か 
"
10454,"歌っ て おり ます 
","_あ そう です か 
","あ そう な ん です か 
"
10455,"1 回 も 行っ て おり ませ ん の で もう ここ 
","_うーん 
","あ そう な ん です ね 
"
10456,"えー 妻 と の おー 出会っ た とき が 一番 嬉しかっ た こと です 
","_素敵 です ね はい 
","あー そう な ん です ね 
"
10457,"わたくし の 趣味 と し て は です ね ゴルフ な ん です ね 
","_はい ゴルフ です か 
","あー そう な ん です か 
"
10458,"あのー わたくし は です ね 歩く の が 得意 な ん です ね 毎日 一 万 歩 以上 歩い て おり ます そう いう 
","_あー 
","あー そう な ん です ね 
"
10459,"1 回 も 行っ て おり ませ ん の で 
","_はあ そう です か 
","あー そう な ん です ね 
"
10460,"西新宿 5 丁目 大 江戸 線 地下 鉄 大 江戸 線 に えー 乗車 を いたし まし て えー 若松 河田 まで 
","_若松 河田 まで 
","あ そう な ん です か 
"
10461,"私 は 何に も 
","_そう なん 
","あー そう な ん です ね 
"
10462,"可愛い 子 だ なー って 
","_えー 可愛い 
","あ はい 
"
10463,"んー 
","_わあ 
","あー 
"
10464,"韓国 と 出会っ た こと です 
","_あっ えー 韓国 
","あー はい はい はい 
"
10465,"えーと 私 は 昭和 1 3 年 生まれ で 今 7 7 歳 です 
","_あ 
","あー そう な ん です ね 
"
10466,"遊び に 来い って 言わ れれ ば 飛ん 一人 で も 飛ん で 行ける よう な 
","_はあ 
","あー そう な ん です ね 
"
10467,"家 を 建てる の に 
","_うーん あ そう 思わ れ た ん です ね 
","あー はい はい 
"
10468,"遊び と 言え ば そんな 程度 の もの です が 
","_はぁー で も ねー 
","あー そう な ん です ね 
"
10469,"兄弟 が ここ に いる ん だ よ 
","_そう です ね 
","あー 
"
10470,"その 会社 に 来 て いい よ と 
","_合格 あー 
","あー そう な ん です ね 
"
10471,"岸 へ 持ち上げ て 出す と その 中 に ウナギ が いる と か 
","_あー 
","あー 
"
10472,"大きな 喜び で ござい まし た 
","_あー 懐かしく 思い出さ れる ん です ねー 
","あー そう な ん です ね 
"
10473,"人 を 大切 に し たい 
","_うん あ 
","あー はい はい 
"
10474,"ひら ぺ たい ガラス 製 の 
","_ええ ええ ええ ええ あ はい そう です ね うん 
","あ はい 
"
10475,"過ごせる って いう こと じゃ ない でしょう か 
","_そう です よ ねー 
","あ そう な ん です ね 
"
10476,"もー あっち が 痛い こっち が 痛い って こと に 
","_は はははは っ は 
","あー 
"
10477,"えー 嬉しかっ た こと か と 
","_へー 
","あー 
"
10478,"えー 小さい 頃 は 学校 の 先生 に なり たい 
","_うーん 
","あー そう な ん です ね 
"
10479,"私 自分 で 学校 に 行っ て お 勉強 し た わけ で は なく て 本 を 買っ て 独学 で 6 0 の 
","_あっ 独学 で 
","あ はい 
"
10480,"あー 気分 よく 起き られ た なー って いう の が 
","_大事 な こと です よ ね 
","あー 
"
10481,"アメリカ の 領事 館 へ 行っ て 領事 と 何 の ため に 行く ん だ どう いう あれ な ん だ って 
","_あっ 
","あー 
"
10482,"一番 し たい こと は パソコン が うまく 使える 
","_あっ 
","あ 
"
10483,"一 等 地 と 言わ れ て い た ところ 
","_あー 
","あー 
"
10484,"し て おり ます 
","_うーん 
","あ そう な ん です か 
"
10485,"男の子 の 孫 が 
","_あ はい 
","あ そう な ん です か 
"
10486,"いっ て ます 
","_そう です ね 
","あ そう な ん です ね 
"
10487,"旅館 の 女将 さん そう いう の に なり たい な と は 
","_あー はー 
","あー そう な ん です ね 
"
10488,"よん 四十 八 年 
","_四十 八 年 も です か 
","あー はい はい はい 
"
10489,"まー そう いう 意味 で 
","_なかなか 確か に 入れ なさ そう です 
","あー そう な ん です ね 
"
10490,"登り たい です 
","_あー 
","あ はい 
"
10491,"あの 詳細 に 書い あのー 明示 し て あり まし た の で 
","_えー えー あー そう です か 
","あー はい はい 
"
10492,"ドラ ドライブ を する と いう こと 
","_いい です ね 
","あー そう な ん です ね 
"
10493,"どちら から 乗る か のぼりくだり が ある から 
","_ああ そう いう こと です ね 
","あー そう な ん です ね 
"
10494,"いう こと を 言っ て くれ まし た 
","_あーら 素敵 です ね 
","あー そう な ん です か 
"
10495,"いう 前 もっ て 
","_うーん はい 
","あー そう な ん です ね 
"
10496,"んで もう その 晩 は 飲め ない ビール で 乾杯 を し て 喜び合い まし た 
","_へー そう な ん で 
","あー そう な ん です ね 
"
